timestamp,chat,from_city,to_city,volume_cbm,weight_ton,transport,cargo,price_usd,price_kzt,raw_text
2026-04-10 14:36:37,Грузы на ATI.SU | Казахстан,,,,71.0,,,,,Байройт — Алтай Груз: Автошины Кузов: фургон 7471 т / 9954 м³ Погрузка: 10 апреля Расстояние: 6139 км Ставка: 1000 руб
2026-04-10 14:36:50,Грузы на ATI.SU | Казахстан,,,,10.0,контейнер,,,,"Алматы — Москва Груз: ТНП Кузов: тентованный, контейнер, изотермический, фургон, цельнометалл. 10 т / 45 м³ Погрузка: 11–13 апреля Расстояние: 4000 км Ставка: цена не указана"
2026-04-10 14:36:51,Грузы на ATI.SU | Казахстан,,,,20.0,"реф, контейнер",,,,"Краснодар — Актобе Груз: Продукты питания Кузов: тентованный, контейнер, рефрижератор, изотермический, фургон, цельнометалл. 20 т / 86 м³ Погрузка: 10–13 апреля Расстояние: 1837 км Ставка: цена не указана"
2026-04-10 14:37:02,Грузы на ATI.SU | Казахстан,,,,92.0,,,,,Аксай — Дакс Груз: Автошины Кузов: фургон 1192 т / 9 м³ Погрузка: 10 апреля Расстояние: 5350 км Ставка: 1000 руб
2026-04-10 14:37:02,Грузы на ATI.SU | Казахстан,,,,17.0,,,,,Дакс — Алтай Груз: Автошины Кузов: фургон 2617 т / 1582 м³ Погрузка: 10 апреля Расстояние: 7731 км Ставка: 1000 руб
2026-04-10 14:37:02,Грузы на ATI.SU | Казахстан,,,,54.0,,,,,Аксай — Хердекке Груз: Автошины Кузов: фургон 3954 т / 3267 м³ Погрузка: 10 апреля Расстояние: 3946 км Ставка: 1000 руб
2026-04-10 14:37:02,Грузы на ATI.SU | Казахстан,,,,10.0,контейнер,,,,"Алматы — Москва Груз: ТНП Кузов: тентованный, контейнер, изотермический, фургон, цельнометалл. 10 т / 45 м³ Погрузка: 11–13 апреля Расстояние: 4000 км Ставка: 200000–250000 руб"
2026-04-10 14:37:02,Грузы на ATI.SU | Казахстан,,,,71.0,,,,,Байройт — Алтай Груз: Автошины Кузов: фургон 7471 т / 9954 м³ Погрузка: 10 апреля Расстояние: 6139 км Ставка: 1000 руб
2026-04-10 14:37:02,Грузы на ATI.SU | Казахстан,,,,10.0,контейнер,,,,"Алматы — Москва Груз: ТНП Кузов: тентованный, контейнер, изотермический, фургон, цельнометалл. 10 т / 45 м³ Погрузка: 11–13 апреля Расстояние: 4000 км Ставка: цена не указана"
2026-04-10 14:37:02,Грузы на ATI.SU | Казахстан,,,,20.0,"реф, контейнер",,,,"Краснодар — Актобе Груз: Продукты питания Кузов: тентованный, контейнер, рефрижератор, изотермический, фургон, цельнометалл. 20 т / 86 м³ Погрузка: 10–13 апреля Расстояние: 1837 км Ставка: цена не указана"
2026-04-10 14:37:02,Грузы на ATI.SU | Казахстан,,,,20.0,,,,,Калуга — Октябрьское Груз: ТНП Кузов: тентованный 20 т / 90 м³ Погрузка: 13 апреля Расстояние: 2432 км Ставка: 280000–280000 руб
2026-04-10 14:37:10,Грузы на ATI.SU | Казахстан,,,,20.0,,,,,Орёл — Октябрьское Груз: ТНП Кузов: тентованный 20 т / 90 м³ Погрузка: 13 апреля Расстояние: 2593 км Ставка: 280000–280000 руб
2026-04-10 14:38:38,Грузы на ATI.SU | Казахстан,,,,9.0,,,,,Уфа — Костанай Груз: Проволока в бухтах Кузов: тентованный 9 т Погрузка: 10–12 апреля Расстояние: 701 км Ставка: цена не указана
2026-04-10 14:39:01,Грузы на ATI.SU | Казахстан,,,,20.0,,,,,Смоленск — Октябрьское Груз: ТНП Кузов: тентованный 20 т / 90 м³ Погрузка: 13 апреля Расстояние: 2653 км Ставка: 280000–280000 руб
2026-04-10 14:39:01,Чат Нур Жолы (Хоргос КНР),Алашанкоу Краснодар,Нужны Тентовки,,,,"готов 
4800$
Оплата наличными 
87059867791",4800,,"Алашанкоу Краснодар  Нужны тентовки  92,96  Груз готов  4800$ Оплата наличными  87059867791"
2026-04-10 14:39:05,Грузы на ATI.SU | Казахстан,,,,9.0,"реф, контейнер",,,,"Канаш — Атырау Груз: ТНП Кузов: тентованный, контейнер, изотермический, фургон, цельнометалл., рефрижератор, реф. с перегородкой, реф. мультирежимный 9 т Погрузка: 13–15 апреля Расстояние: 1216 км Ставка: 120000–120000 руб, возможен торг"
2026-04-10 14:40:05,Грузы на ATI.SU | Казахстан,,,,20.0,,,,,Апшеронск — Алматы Груз: Доски Кузов: тентованный 20 т / 20 м³ Погрузка: 10 апреля — 10 июня Расстояние: 3888 км Ставка: 150000 руб
2026-04-10 14:40:05,Грузы на ATI.SU | Казахстан,,,,9.0,,,,,Уфа — Костанай Груз: Проволока в бухтах Кузов: тентованный 9 т Погрузка: 10–12 апреля Расстояние: 701 км Ставка: цена не указана
2026-04-10 14:40:05,Грузы на ATI.SU | Казахстан,,,,20.0,,,,,Смоленск — Октябрьское Груз: ТНП Кузов: тентованный 20 т / 90 м³ Погрузка: 13 апреля Расстояние: 2653 км Ставка: 280000–280000 руб
2026-04-10 14:40:05,Грузы на ATI.SU | Казахстан,,,,9.0,"реф, контейнер",,,,"Канаш — Атырау Груз: ТНП Кузов: тентованный, контейнер, изотермический, фургон, цельнометалл., рефрижератор, реф. с перегородкой, реф. мультирежимный 9 т Погрузка: 13–15 апреля Расстояние: 1216 км Ставка: 120000–120000 руб, возможен торг"
2026-04-10 14:40:05,Грузы на ATI.SU | Казахстан,,,,9.1,,"Проволока в бухтах
Кузов: тентованный
9",,,Уфа — Костанай Груз: Проволока в бухтах Кузов: тентованный 9.1 т Погрузка: 10–12 апреля Расстояние: 701 км Ставка: цена не указана
2026-04-10 14:40:06,Грузы на ATI.SU | Казахстан,,,,20.0,,,,,Алтай — Оберзайцхайм Груз: Автошины Кузов: фургон 9620 т / 6103 м³ Погрузка: 10 апреля Расстояние: 6375 км Ставка: 1000 руб
2026-04-10 15:06:54,ГРУЗЫ ИЗ БАХТЫ | АЛАШАНЬКОУ,Москва,Узбекистан,,20.0,,,,,"Москва - Узбекистан (Ташкент)  📦 Груз : готов ⚖️ Вес : 20 Тонна  🚛 Авто : тент  💵 Оплата нал\перечисления  Брест - Ташкент ⚖️ Вес : 22 т. напитки 🚛 Авто :  10  тент  💵 Оплата нал\перечислен  Россия (Орел, Тула) - Узбекистан (Ташкент)  📦 Груз : кафель ⚖️ Вес : 20 Тонна  🚛 Авто : тент  💵 Оплата нал \перечисления  Беларусь  (Бобруйск , Борисов) - Узбекистан  (Ташкент) 📦 Груз: 2 смр  запчасти ⚖️ Вес : 22 Тонна  🚛 Авто : 1 тент 💵 Оплата нал   Германия (Гамбург) - Узбекистан (Ташкент) 📦 Груз: запчасти ⚖️ Вес : 22 Тонна  🚛 Авто : 1тант   💵 Оплата нал  Германия (Мангейм) - Узбекистан (Ташкент) 📦 Груз: какао ⚖️ Вес : 22 Тонна  🚛 Авто : 3 тент   💵 Оплата нал"
2026-04-10 15:06:54,ГРУЗЫ ИЗ БАХТЫ | АЛАШАНЬКОУ,Алашанкоу Краснодар,Нужны Тентовки,,,,"готов 
4800$
Оплата наличными 
87059867791",4800,,"Алашанкоу Краснодар  Нужны тентовки  92,96  Груз готов  4800$ Оплата наличными  87059867791"
2026-04-10 15:06:54,ГРУЗЫ ИЗ БАХТЫ | АЛАШАНЬКОУ,"Наманган

Бухоро",Реф Или,,2.0,,,,,Наманган  Бухоро   Реф или Тент Керак  Юк Пустой Яшик  +998911110021  Наманган  Хоразим   Реф или Тент Керак 2 Та  Юк Пустой Яшик 4 тонна   +998911110021
2026-04-10 15:06:54,ГРУЗЫ ИЗ БАХТЫ | АЛАШАНЬКОУ,Алашанькоу,"Тула 
Тент",,7.0,тент,,,,Алашанькоу - Тула  тент стандарт груз до 7 тонны на 15 апреля Оплата нал/перевод 87027030333
2026-04-10 15:06:54,ГРУЗЫ ИЗ БАХТЫ | АЛАШАНЬКОУ,Алашанькоу Новосибирск,Нужен Тандем,130,23.0,,,,,Алашанькоу Новосибирск нужен Тандем 130 Куб  Груз Авто запчасти  Вес 23 т   Оплата каспий   87025929555 Вацап
2026-04-10 15:06:54,ГРУЗЫ ИЗ БАХТЫ | АЛАШАНЬКОУ,Алашанькоу,Нижний Новгород,,13.0,,,,,"🔴🟠🟠🔴🔴🟠.    🆘 *АЛАШАНЬКОУ - НИЖНИЙ НОВГОРОД* 📣 Нужен 1️⃣0️⃣5️⃣ куб, 5 машина  ⚖️ 5-13 тонна 💵4️⃣5️⃣0️⃣0️⃣ 📆 Погрузка: груз готов    📲📞 87006330173  ‼️🅱️🅱️🅱️🅱️🅱️🅱️‼️"
2026-04-10 15:06:54,ГРУЗЫ ИЗ БАХТЫ | АЛАШАНЬКОУ,Алашанькоу,Москва,,21.0,,,,,🔴🟠🟠🔴🔴🟠.    🆘 *АЛАШАНЬКОУ - МОСКВА*  📣 Нужен 1️⃣0️⃣5️⃣ куб  ⚖️ 21 тонна 💵 4️⃣8️⃣0️⃣0️⃣ 🏦 Оплата: 50/50 через Каспий  📲📞 87006330173  ‼️🅱️🅱️🅱️🅱️🅱️🅱️‼️
2026-04-10 15:06:54,ГРУЗЫ ИЗ БАХТЫ | АЛАШАНЬКОУ,Алашанькоу,Ташкент,,22.0,,ка: 12,,,"🔴🟠🟠🔴🔴🟠.    🆘 *АЛАШАНЬКОУ - ТАШКЕНТ* 📣 Нужен 9️⃣2️⃣, 9️⃣6️⃣, 1️⃣0️⃣5️⃣ куб, 4 машина ⚖️ 22 тонна 💵2️⃣6️⃣0️⃣0️⃣  (проход с нас) ☠️ Химикат: (АДР 9 класс) 🗓 Погрузка: 12.04.   📲📞 87006330173  ‼️🅱️🅱️🅱️🅱️🅱️🅱️‼️"
2026-04-10 15:06:54,ГРУЗЫ ИЗ БАХТЫ | АЛАШАНЬКОУ,Хоргос,Москва,,22.0,,,300,,"🔴🟠🟠🔴🔴🟠   🆘 *ХОРГОС - МОСКВА* (раст. Тольятти) 📣 Нужен 1️⃣2️⃣0️⃣ куб, 5 машина  ⚖️ 22 тонна 💵 8️⃣0️⃣0️⃣0️⃣  ✅  Машина должна заехать на растаможку в течение 5 дней. За заезд в срок предусмотрен бонус — 300$.  📲📞 87006330173    🔴🟠🟠🔴🔴🟠   🆘 *ХОРГОС - МОСКВА* (раст. Тольятти) 📣 Нужен 1️⃣3️⃣0️⃣ куб 6️⃣ ось  ⚖️ 23-24 тонна 💵 8️⃣5️⃣0️⃣0️⃣  ✅  Машина должна заехать на растаможку в течение 5 дней. За заезд в срок предусмотрен бонус — 300$.  📲📞 87006330173   ‼️🅱️🅱️🅱️🅱️🅱️🅱️‼️"
2026-04-10 15:06:54,ГРУЗЫ ИЗ БАХТЫ | АЛАШАНЬКОУ,Алашанькоу,Хайратон,,22.0,,ка: 12-13,,,"🔴🟠🟠🔴🔴🟠.    🆘 *АЛАШАНЬКОУ - ХАЙРАТОН*  📣 Нужен 1️⃣0️⃣5️⃣ куб, 5 авто ⚖️ 22 тонна 💵 4️⃣4️⃣0️⃣0️⃣ (чистимый)  📆 Погрузка: 12-13.04.  📲📞 87006330173    ‼️🅱️🅱️🅱️🅱️🅱️🅱️‼️"
2026-04-10 15:06:54,ГРУЗЫ ИЗ БАХТЫ | АЛАШАНЬКОУ,Алашанькоу,Азербайджан,,,,,,,"Вот готовый вариант для копирования в Telegram/WeChat: 🚛 СВОБОДНЫЙ РЕФ 82 м³  АЛАШАНЬКОУ → АЗЕРБАЙДЖАН / ГРУЗИЯ / ТУРЦИЯ 🇦🇿🇬🇪🇹🇷  Идем ЧЕРЕЗ ПАРОМ и СУШЕЙ  ✅ АДР, ТИР, Т1, CMR ✅ Темп. режим -20°C до +12°C ✅ АВАНС 50%  Готов к загрузке сегодня!  📞 WhatsApp: +994552172992  #Алашанькоу #РЕФ #АДР #ТИР #паром #Баку #Тбилиси #Стамбул *Китайская версия для WeChat:* 🚛 冷藏车有空 82方  阿拉山口 → 阿塞拜疆 / 格鲁吉亚 / 土耳其 🇦🇿🇬🇪🇹🇷  可走轮渡/陆运  ✅ ADR, TIR, T1, CMR齐全 ✅ -20°C 至 +12°C ✅ 预付50%  即日可装！  📞 WhatsApp: +994552172992  #阿拉山口 #冷藏 #ADR #TIR #轮渡 С АДР+Т1+паром ты в топе. Кидай в чаты с 9:00 до 11:00 по Пекину — заберут первым."
2026-04-10 15:06:54,ГРУЗЫ ИЗ БАХТЫ | АЛАШАНЬКОУ,Хоргос,Хайратон,,27.0,,,,,🔴🟠🟠🔴🔴🟠.    🆘 *ХОРГОС- ХАЙРАТОН* 📣 Нужен 6️⃣ ось *ТЕНТ* ⚖️ 27 тонна 💵 6️⃣6️⃣0️⃣0️⃣  📲📞 87006330173  ‼️🅱️🅱️🅱️🅱️🅱️🅱️‼️
2026-04-10 15:06:54,ГРУЗЫ ИЗ БАХТЫ | АЛАШАНЬКОУ,Алашанькоу,Азербайджан,,,,,,,"🚛 СВОБОДНЫЙ РЕФ 82 м³  АЛАШАНЬКОУ → АЗЕРБАЙДЖАН / ГРУЗИЯ / ТУРЦИЯ 🇦🇿🇬🇪🇹🇷  Идем ЧЕРЕЗ ПАРОМ и СУШЕЙ  ✅ АДР, ТИР, Т1, CMR ✅ Темп. режим -20°C до +12°C ✅ АВАНС 50%  Готов к загрузке сегодня!  📞 WhatsApp: +994552172992  #Алашанькоу #РЕФ #АДР #ТИР #паром #Баку #Тбилиси #Стамбул"
2026-04-10 15:06:54,ГРУЗЫ ИЗ БАХТЫ | АЛАШАНЬКОУ,Алашанькоу,Азербайджан,,,,,,,"🚛 СВОБОДНЫЙ РЕФ 82 м³  АЛАШАНЬКОУ → АЗЕРБАЙДЖАН / ГРУЗИЯ / ТУРЦИЯ 🇦🇿🇬🇪🇹🇷  Идем ЧЕРЕЗ ПАРОМ и СУШЕЙ  ✅ АДР, ТИР, Т1, CMR ✅ Темп. режим -20°C до +12°C ✅ АВАНС 50%  Готов к загрузке сегодня!  📞 WhatsApp: +994552172992  #Алашанькоу #РЕФ #АДР #ТИР #паром #Баку #Тбилиси #Стамбул"
2026-04-10 15:06:54,ГРУЗЫ ИЗ БАХТЫ | АЛАШАНЬКОУ,Алашанькоу,Алматы,,22.0,,,,,🔴🟠🟠🔴🔴🟠.    🆘 *АЛАШАНЬКОУ - АЛМАТЫ* 📣 Нужен 1️⃣0️⃣5️⃣ куб ⚖️ 22 тонна 💵 1300 🏦 Оплата: 100% через Каспий или нал   📲📞 87006330173  ‼️🅱️🅱️🅱️🅱️🅱️🅱️‼️
2026-04-10 15:06:54,ГРУЗЫ ИЗ БАХТЫ | АЛАШАНЬКОУ,Алашанькоу,Азербайджан,,,,,,,"🚛 СВОБОДНЫЙ РЕФ 82 м³  АЛАШАНЬКОУ → АЗЕРБАЙДЖАН / ГРУЗИЯ / ТУРЦИЯ 🇦🇿🇬🇪🇹🇷  Идем ЧЕРЕЗ ПАРОМ и СУШЕЙ  ✅ АДР, ТИР, Т1, CMR ✅ Темп. режим -20°C до +12°C ✅ АВАНС 50%  Готов к загрузке сегодня!  📞 WhatsApp: +994552172992  #Алашанькоу #РЕФ #АДР #ТИР #паром #Баку #Тбилиси #Стамбул"
2026-04-10 15:06:54,ГРУЗЫ ИЗ БАХТЫ | АЛАШАНЬКОУ,Алашанькоу,Азербайджан,,,,,,,"🚛 СВОБОДНЫЙ РЕФ 82 м³  АЛАШАНЬКОУ → АЗЕРБАЙДЖАН / ГРУЗИЯ / ТУРЦИЯ 🇦🇿🇬🇪🇹🇷  Идем ЧЕРЕЗ ПАРОМ и СУШЕЙ  ✅ АДР, ТИР, Т1, CMR ✅ Темп. режим -20°C до +12°C ✅ АВАНС 50%  Готов к загрузке сегодня!  📞 WhatsApp: +994552172992  #Алашанькоу #РЕФ #АДР #ТИР #паром #Баку #Тбилиси #Стамбул"
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,22.0,контейнер,,,,"Киясово — Алматы Груз: ТНП Кузов: тентованный, контейнер, изотермический, фургон, цельнометалл. 22 т Погрузка: 10–18 апреля Расстояние: 2965 км Ставка: 170000 руб"
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,85.0,,,,,Алтай — Оберзайцхайм Груз: Автошины Кузов: фургон 3285 т / 8946 м³ Погрузка: 10 апреля Расстояние: 6375 км Ставка: 1000 руб
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,77.0,,,,,Аксай — Оберзайцхайм Груз: Автошины Кузов: фургон 377 т / 4921 м³ Погрузка: 10 апреля Расстояние: 3989 км Ставка: 1000 руб
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,90.0,,,,,Аксай — Алтай Груз: Автошины Кузов: фургон 6990 т / 7777 м³ Погрузка: 10 апреля Расстояние: 3066 км Ставка: 1000 руб
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,10.0,,,,,"Урюпинск — Костанай Груз: Оборудование и запчасти Кузов: тентованный 10 т / 82 м³ Погрузка: 13–15 апреля Расстояние: 1950 км Ставка: 210000–210000 руб, возможен торг"
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,10.0,,,,,"Урюпинск — Павлодар Груз: Оборудование и запчасти Кузов: тентованный 10 т / 82 м³ Погрузка: 13–15 апреля Расстояние: 3113 км Ставка: 260000–260000 руб, возможен торг"
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,20.0,контейнер,,,,Казань — Астана Груз: ТНП Кузов: контейнер 20 т / 82 м³ Погрузка: 13 апреля Расстояние: 1981 км Ставка: цена не указана
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,Ростов-На,"Дону
Груз",,0.9,контейнер,,,,"Кызылорда — Ростов-на-Дону Груз: Оборудование и запчасти Кузов: тентованный, контейнер, изотермический, фургон, цельнометалл. 0.9 т Погрузка: 14 апреля Расстояние: 2714 км Ставка: цена не указана"
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,20.0,площадка,,,600000,"Актобе — Алматы Груз: Ж/д запчасти (прочие) Кузов: бортовой, открытый конт., площадка без бортов 20 т Погрузка: 13–16 апреля Расстояние: 2175 км Ставка: 600000 тенге, возможен торг"
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,8.0,,,,,Конаев — Бишкек Груз: Стройматериалы Кузов: тентованный 8 т Погрузка: 10–11 апреля Расстояние: 312 км Ставка: 40000 кырг.сом
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,18.0,контейнер,,,,Казань — Костанай Груз: ТНП Кузов: контейнер 18 т / 82 м³ Погрузка: 12 апреля Расстояние: 1237 км Ставка: цена не указана
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,5.1,,"Кабель
Кузов: тентованный
5",,,"Екатеринбург — Чаган Груз: Кабель Кузов: тентованный 5.1 т Погрузка: 10–11 апреля Расстояние: 1814 км Ставка: 106600–130000 руб, возможен торг"
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,1.5,контейнер,,,,"Ногинск — Алматы Груз: ТНП Кузов: тентованный, контейнер, изотермический, фургон, цельнометалл. 1.5 т Погрузка: 10–19 апреля Расстояние: 3908 км Ставка: цена не указана"
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,18.0,контейнер,,,,Казань — Петропавловск Груз: ТНП Кузов: контейнер 18 т / 82 м³ Погрузка: 13 апреля Расстояние: 1498 км Ставка: цена не указана
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,17.0,контейнер,,,,Казань — Кокшетау Груз: ТНП Кузов: контейнер 17 т / 82 м³ Погрузка: 13 апреля Расстояние: 1670 км Ставка: цена не указана
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,5.5,,"ТНП
Кузов: тентованный
5",,,Реж — Семей Груз: ТНП Кузов: тентованный 5.5 т Погрузка: 10–11 апреля Расстояние: 1694 км Ставка: цена не указана
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,Набережные,Челны,,20.0,,,,,Набережные Челны — Караганда Груз: сырье Кузов: тентованный 20 т / 92 м³ Погрузка: 10–14 апреля Расстояние: 1959 км Ставка: 155000 руб
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,5.5,,"ТНП
Кузов: тентованный
5",,,"Реж — Семей Груз: ТНП Кузов: тентованный 5.5 т Погрузка: 10–11 апреля Расстояние: 1694 км Ставка: 150000 руб, возможен торг"
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,4.7,контейнер,,,,"Белгород — Уральск Груз: Оборудование и запчасти Кузов: тентованный, контейнер, изотермический, фургон, цельнометалл. 4.7 т Погрузка: 10–11 апреля Расстояние: 1219 км Ставка: цена не указана"
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,20.0,реф,,,,"Магнитогорск — Караганда Груз: мука Кузов: рефрижератор 20 т / 82 м³ Погрузка: 16 апреля Расстояние: 4635 км Ставка: 65600–80032 руб, возможен торг"
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,20.0,реф,,,,"Магнитогорск — Караганда Груз: мука Кузов: рефрижератор 20 т / 82 м³ Погрузка: 16 апреля Расстояние: 4635 км Ставка: 65600–80032 руб, возможен торг"
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,Усть,"Каменогорск
Груз",,3.5,контейнер,,,,"Новосибирск — Усть-Каменогорск Груз: электротовары Кузов: тентованный, контейнер, изотермический, фургон, цельнометалл. 3.5 т / 30 м³ Погрузка: 10 апреля Расстояние: 898 км Ставка: 50000 руб, возможен торг"
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,41.0,,,,,Турнов — Алтай Груз: Автошины Кузов: фургон 2541 т / 1561 м³ Погрузка: 10 апреля Расстояние: 5839 км Ставка: 1000 руб
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,20.0,,,,1200000,"Таганрог — Астана Груз: радиаторы Кузов: тентованный 20 т / 86 м³ Погрузка: 13–16 апреля Расстояние: 3234 км Ставка: 1200000 тенге, возможен торг"
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,81.0,,,,,Алтай — Турнов Груз: Автошины Кузов: фургон 7281 т / 7569 м³ Погрузка: 10 апреля Расстояние: 5837 км Ставка: 1000 руб
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,1.5,,"ТНП
Кузов: тентованный, изотермический
1",,,"Омск — Астана Груз: ТНП Кузов: тентованный, изотермический 1.5 т Погрузка: 10–13 апреля Расстояние: 689 км Ставка: 40000–40000 руб, возможен торг"
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,20.0,,,,,Магнитогорск — Караганда Груз: Мука Кузов: изотермический 20 т / 82 м³ Погрузка: 16 апреля Расстояние: 1419 км Ставка: 60000–73000 руб
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,20.0,,,,,Магнитогорск — Караганда Груз: Тнп Кузов: изотермический 20 т / 82 м³ Погрузка: 16 апреля Расстояние: 1419 км Ставка: 60000–73000 руб
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,2.0,,,,,Заречный — Уральск Груз: Оборудование и запчасти Кузов: тентованный 2 т / 55 м³ Погрузка: 13–16 апреля Расстояние: 1212 км Ставка: 73000–90000 руб
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,29.0,,,,,Аксай — Хемер Груз: Автошины Кузов: фургон 7329 т / 2222 м³ Погрузка: 10 апреля Расстояние: 3935 км Ставка: 1000 руб
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,20.0,,,,,"Магнитогорск — Караганда Груз: мука Кузов: изотермический 20 т / 82 м³ Погрузка: 17 апреля Расстояние: 1360 км Ставка: 94500–113500 руб, возможен торг"
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,20.0,,,,,"Магнитогорск — Караганда Груз: мука Кузов: изотермический 20 т / 82 м³ Погрузка: 16 апреля Расстояние: 1360 км Ставка: 94500–113500 руб, возможен торг"
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,20.0,,,,,"Магнитогорск — Караганда Груз: мука Кузов: изотермический 20 т / 82 м³ Погрузка: 18 апреля Расстояние: 1360 км Ставка: 94500–113500 руб, возможен торг"
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,70.0,,,,,Хальтерн — Аксай Груз: Автошины Кузов: фургон 2370 т / 8192 м³ Погрузка: 10 апреля Расстояние: 3958 км Ставка: 1000 руб
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,20.0,"площадка, контейнер",,,,"Омск — Кокшетау Груз: ТНП Кузов: тентованный, контейнер, изотермический, фургон, цельнометалл., бортовой, открытый конт., самосвал, шаланда, площадка без бортов 20 т Погрузка: 10 апреля Расстояние: 396 км Ставка: 60000–70000 руб"
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,20.0,,,,,Магнитогорск — Караганда Груз: Тнп Кузов: изотермический 20 т / 82 м³ Погрузка: 17 апреля Расстояние: 1419 км Ставка: 98000–119000 руб
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,20.0,,,,,Магнитогорск — Караганда Груз: Тнп Кузов: изотермический 20 т / 82 м³ Погрузка: 16 апреля Расстояние: 1419 км Ставка: 98000–119000 руб
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,20.0,,,,,Магнитогорск — Караганда Груз: Тнп Кузов: изотермический 20 т / 82 м³ Погрузка: 18 апреля Расстояние: 1419 км Ставка: 98000–119000 руб
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,20.0,,,,,Магнитогорск — Караганда Груз: Тнп Кузов: изотермический 20 т / 82 м³ Погрузка: 16 апреля Расстояние: 1419 км Ставка: 93000–114000 руб
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,20.0,,,,,Тербуны — Карабалык Груз: Кормовые/пищевые добавки Кузов: тентованный 20 т / 82 м³ Погрузка: 10 апреля Расстояние: 1954 км Ставка: 172000–210000 руб
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,20.0,,,,,Магнитогорск — Караганда Груз: Мука Кузов: изотермический 20 т / 82 м³ Погрузка: 18 апреля Расстояние: 1419 км Ставка: 98000–119000 руб
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,20.0,,,,,Магнитогорск — Караганда Груз: Мука Кузов: изотермический 20 т / 82 м³ Погрузка: 18 апреля Расстояние: 1419 км Ставка: 98000–119000 руб
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,20.0,,,,,Магнитогорск — Караганда Груз: Мука Кузов: изотермический 20 т / 82 м³ Погрузка: 18 апреля Расстояние: 1419 км Ставка: 98000–119000 руб
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,20.0,,,,,Магнитогорск — Караганда Груз: Тнп Кузов: изотермический 20 т / 82 м³ Погрузка: 18 апреля Расстояние: 1419 км Ставка: 93000–114000 руб
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,20.0,,,,,Магнитогорск — Караганда Груз: Тнп Кузов: изотермический 20 т / 82 м³ Погрузка: 18 апреля Расстояние: 1419 км Ставка: 93000–114000 руб
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,20.0,,,,,Магнитогорск — Караганда Груз: Тнп Кузов: изотермический 20 т / 82 м³ Погрузка: 18 апреля Расстояние: 1419 км Ставка: 93000–114000 руб
2026-04-10 15:06:55,Грузы на ATI.SU | Казахстан,,,,20.0,,,,,Магнитогорск — Караганда Груз: Мука Кузов: изотермический 20 т / 82 м³ Погрузка: 17 апреля Расстояние: 1419 км Ставка: 98000–119000 руб
